chr1	x1	x2	chr2	y1	y2
5	34523409	34523429	5	34898559	34898579
5	36265708	36265728	5	36306012	36306032
5	37413295	37413315	5	38193392	38193412
5	37837655	37837675	5	38193392	38193412
5	38441994	38442014	5	38922399	38922419
5	39218056	39218076	5	39283608	39283628
5	41696260	41696280	5	42057525	42057545
5	41696260	41696280	5	41843796	41843816
5	41856929	41856949	5	42767792	42767812
5	41856929	41856949	5	42057525	42057545
5	44536944	44536964	5	44774583	44774603
5	53813411	53813431	5	54442575	54442595
5	54201961	54201981	5	54442575	54442595
5	5492647	5492667	5	6577201	6577221
5	55232115	55232135	5	56134458	56134478
5	56196843	56196863	5	56434104	56434124
5	56196843	56196863	5	56516951	56516971
5	57794352	57794372	5	58146311	58146331
5	58484436	58484456	5	58676470	58676490
5	58686063	58686083	5	58969457	58969477
5	60256638	60256658	5	60954530	60954550
5	60351422	60351442	5	60954530	60954550
5	61756494	61756514	5	62074961	62074981
5	62697454	62697474	5	63259133	63259153
5	63443847	63443867	5	63908374	63908394
5	63525184	63525204	5	63908374	63908394
5	63525184	63525204	5	64080420	64080440
5	63931091	63931111	5	64080420	64080440
5	63931091	63931111	5	64779756	64779776
5	64107043	64107063	5	64779756	64779776
5	64267537	64267557	5	64779756	64779776
5	67582322	67582342	5	67756167	67756187
5	67582322	67582342	5	68303781	68303801
5	67582322	67582342	5	67957252	67957272
5	6765971	6765991	5	7746419	7746439
5	71433807	71433827	5	71604411	71604431
5	71662377	71662397	5	72114955	72114975
5	73968946	73968966	5	74215508	74215528
5	75031192	75031212	5	75552277	75552297
5	75897474	75897494	5	75937529	75937549
5	75897474	75897494	5	76070569	76070589
5	78195826	78195846	5	78405862	78405882
5	78195826	78195846	5	78429624	78429644
5	78852165	78852185	5	79154128	79154148
5	79642057	79642077	5	79968150	79968170
5	79777294	79777314	5	79968150	79968170
5	80721487	80721507	5	81521572	81521592
5	80802968	80802988	5	81134546	81134566
5	80802968	80802988	5	81521572	81521592
5	81937372	81937392	5	82769538	82769558
5	81937372	81937392	5	82860125	82860145
5	86176868	86176888	5	86309073	86309093
5	90228106	90228126	5	90680894	90680914
5	90397699	90397719	5	90680894	90680914
5	92917253	92917273	5	93137168	93137188
5	9362039	9362059	5	9544754	9544774
5	93860744	93860764	5	94028925	94028945
5	98241753	98241773	5	98368361	98368381
5	98368361	98368381	5	100235983	100236003
6	100316120	100316140	6	100547499	100547519
6	100564716	100564736	6	100927505	100927525
6	10478853	10478873	6	10801651	10801671
6	10510915	10510935	6	10801651	10801671
6	105131099	105131119	6	105237920	105237940
6	105237920	105237940	6	105525936	105525956
6	107014570	107014590	6	107319001	107319021
6	107996709	107996729	6	108169604	108169624
6	107996709	107996729	6	108371244	108371264
6	108863374	108863394	6	109103661	109103681
6	108863374	108863394	6	109156618	109156638
6	108863374	108863394	6	109394756	109394776
6	108863374	108863394	6	109214767	109214787
6	109214767	109214787	6	109394756	109394776
6	109509196	109509216	6	109704592	109704612
6	110026533	110026553	6	110712225	110712245
6	110375019	110375039	6	110712225	110712245
6	110849444	110849464	6	111271080	111271100
6	111003718	111003738	6	111200520	111200540
6	111003718	111003738	6	111271080	111271100
6	111333024	111333044	6	111531659	111531679
6	111378676	111378696	6	111531659	111531679
6	11144766	11144786	6	11496609	11496629
6	111580364	111580384	6	111800073	111800093
6	112031317	112031337	6	112484711	112484731
6	112031317	112031337	6	112350596	112350616
6	112501482	112501502	6	112633347	112633367
6	115069259	115069279	6	116217896	116217916
6	117771190	117771210	6	117877247	117877267
6	119469878	119469898	6	119672265	119672285
6	121376900	121376920	6	122354923	122354943
6	121376900	121376920	6	121627318	121627338
6	123737178	123737198	6	124036594	124036614
6	125191944	125191964	6	125435583	125435603
6	125833954	125833974	6	126074983	126075003
6	126112915	126112935	6	126295576	126295596
6	127624072	127624092	6	127741780	127741800
6	128058253	128058273	6	128649326	128649346
6	130215039	130215059	6	130342358	130342378
6	130644003	130644023	6	131019260	131019280
6	130644003	130644023	6	131164881	131164901
6	132600824	132600844	6	132805601	132805621
6	132990941	132990961	6	133089516	133089536
6	134478084	134478104	6	135760232	135760252
6	135466281	135466301	6	135760232	135760252
6	135772934	135772954	6	136547541	136547561
6	135997144	135997164	6	136231100	136231120
6	137289454	137289474	6	137962818	137962838
6	137415669	137415689	6	137487347	137487367
6	137487347	137487367	6	137962818	137962838
6	13795501	13795521	6	14067219	14067239
6	13909272	13909292	6	14067219	14067239
6	13909272	13909292	6	14145024	14145044
6	139137364	139137384	6	139430871	139430891
6	14211522	14211542	6	14711468	14711488
6	14211522	14211542	6	15254357	15254377
6	14211522	14211542	6	15390728	15390748
6	14211522	14211542	6	15491794	15491814
6	142468176	142468196	6	142709539	142709559
6	143896667	143896687	6	144411713	144411733
6	143896667	143896687	6	144334730	144334750
6	144411713	144411733	6	144803421	144803441
6	146250363	146250383	6	147021414	147021434
6	148881068	148881088	6	149753304	149753324
6	150401956	150401976	6	150656445	150656465
6	150401956	150401976	6	150716746	150716766
6	151213216	151213236	6	151645545	151645565
6	151335651	151335671	6	151645545	151645565
6	15254357	15254377	6	15390728	15390748
6	153353605	153353625	6	153633956	153633976
6	154996930	154996950	6	155569728	155569748
6	155249651	155249671	6	155569728	155569748
6	158177844	158177864	6	158294948	158294968
6	158642070	158642090	6	159393603	159393623
6	158642070	158642090	6	158939756	158939776
6	158642070	158642090	6	159112555	159112575
6	160284470	160284490	6	160877158	160877178
6	160559421	160559441	6	160877158	160877178
6	161154260	161154280	6	161188595	161188615
6	161815021	161815041	6	162116232	162116252
6	166689346	166689366	6	166814474	166814494
6	17156515	17156535	6	17815750	17815770
6	18324593	18324613	6	18504396	18504416
6	18997737	18997757	6	20056806	20056826
6	20564600	20564620	6	24205368	24205388
6	2209646	2209666	6	2354306	2354326
6	24064519	24064539	6	24205368	24205388
6	24856401	24856421	6	24992284	24992304
6	25788953	25788973	6	26003505	26003525
6	26064934	26064954	6	26097688	26097708
6	26607778	26607798	6	27046844	27046864
6	27486741	27486761	6	27863455	27863475
6	27787660	27787680	6	27863455	27863475
6	2791660	2791680	6	2932587	2932607
6	27863455	27863475	6	28324086	28324106
6	28101963	28101983	6	28324086	28324106
6	29815987	29816007	6	30137968	30137988
6	29815987	29816007	6	29981292	29981312
6	30071016	30071036	6	30098985	30099005
6	30206389	30206409	6	30364826	30364846
6	30796435	30796455	6	30845663	30845683
6	31105379	31105399	6	31334841	31334861
6	3126759	3126779	6	3251858	3251878
6	3126759	3126779	6	3732953	3732973
6	32399946	32399966	6	32668461	32668481
6	3279960	3279980	6	3732953	3732973
6	32968003	32968023	6	33216239	33216259
6	34427847	34427867	6	35107859	35107879
6	35310159	35310179	6	35417359	35417379
6	36091780	36091800	6	36164274	36164294
6	36091780	36091800	6	36328446	36328466
6	36270396	36270416	6	36328446	36328466
6	36591382	36591402	6	36648387	36648407
6	37759404	37759424	6	38461905	38461925
6	39329949	39329969	6	40276610	40276630
6	39345407	39345427	6	39860477	39860497
6	39948989	39949009	6	40276610	40276630
6	41060356	41060376	6	41286749	41286769
6	41392396	41392416	6	41559894	41559914
6	41570970	41570990	6	41743810	41743830
6	41814703	41814723	6	42012126	42012146
6	41904218	41904238	6	42012126	42012146
6	42043429	42043449	6	42134360	42134380
6	42629472	42629492	6	42844982	42845002
6	43231376	43231396	6	43474622	43474642
6	44140612	44140632	6	44306434	44306454
6	46058027	46058047	6	46378260	46378280
6	46189100	46189120	6	46378260	46378280
6	47065258	47065278	6	47277787	47277807
6	47599211	47599231	6	47702080	47702100
6	49500022	49500042	6	49575013	49575033
6	49500022	49500042	6	49817460	49817480
6	49590943	49590963	6	49817460	49817480
6	51720262	51720282	6	51824743	51824763
6	52027913	52027933	6	52128699	52128719
6	52027913	52027933	6	52264762	52264782
6	52281513	52281533	6	52528623	52528643
6	52281513	52281533	6	52926684	52926704
6	52747309	52747329	6	52926684	52926704
6	53036813	53036833	6	53516133	53516153
6	53357898	53357918	6	53516133	53516153
6	54582834	54582854	6	54934152	54934172
6	5471372	5471392	6	6547463	6547483
6	593318	593338	6	797681	797701
6	593318	593338	6	1397398	1397418
6	6057868	6057888	6	6547463	6547483
6	64308644	64308664	6	64474415	64474435
6	64722311	64722331	6	65040979	65040999
6	70545716	70545736	6	70818328	70818348
6	71230464	71230484	6	71396429	71396449
6	71416407	71416427	6	71665803	71665823
6	71416407	71416427	6	71594251	71594271
6	72093773	72093793	6	72794853	72794873
6	72243728	72243748	6	72794853	72794873
6	7276336	7276356	6	7615885	7615905
6	73122094	73122114	6	73890928	73890948
6	73122094	73122114	6	74036516	74036536
6	75976619	75976639	6	76236423	76236443
6	76007093	76007113	6	76236423	76236443
6	797681	797701	6	1382161	1382181
6	8131674	8131694	6	8219775	8219795
6	82980680	82980700	6	83299664	83299684
6	84594354	84594374	6	86033328	86033348
6	86064930	86064950	6	86192982	86193002
6	88541844	88541864	6	88639695	88639715
6	88639695	88639715	6	89490704	89490724
6	88639695	88639715	6	88947993	88948013
6	90142708	90142728	6	90319965	90319985
6	90996793	90996813	6	91189222	91189242
6	97634468	97634488	6	97842203	97842223
6	99599946	99599966	6	99689982	99690002
7	100303041	100303061	7	100449821	100449841
7	101007382	101007402	7	101083857	101083877
7	101245857	101245877	7	101915668	101915688
7	101915668	101915688	7	102031359	102031379
7	102937813	102937833	7	103047508	103047528
7	103214090	103214110	7	104559225	104559245
7	103872048	103872068	7	104559225	104559245
7	103872048	103872068	7	104489025	104489045
7	103982188	103982208	7	104559225	104559245
7	104284228	104284248	7	104559225	104559245
7	104524287	104524307	7	104559225	104559245
7	105697551	105697571	7	105794465	105794485
7	106183090	106183110	7	106300602	106300622
7	106433651	106433671	7	107365761	107365781
7	106842338	106842358	7	107365761	107365781
7	107821675	107821695	7	108137743	108137763
7	112190685	112190705	7	113061970	113061990
7	112190685	112190705	7	112538929	112538949
7	112190685	112190705	7	113338838	113338858
7	11251893	11251913	7	11383634	11383654
7	114505801	114505821	7	114857603	114857623
7	116570656	116570676	7	116767811	116767831
7	116625060	116625080	7	116759681	116759701
7	116853238	116853258	7	117026074	117026094
7	117040054	117040074	7	117356036	117356056
7	117099227	117099247	7	117356036	117356056
7	117390839	117390859	7	117793794	117793814
7	118910187	118910207	7	120365677	120365697
7	119575662	119575682	7	119912411	119912431
7	119575662	119575682	7	120195210	120195230
7	119575662	119575682	7	120365677	120365697
7	119912411	119912431	7	120195210	120195230
7	119912411	119912431	7	120365677	120365697
7	120432245	120432265	7	120721561	120721581
7	123322870	123322890	7	123505757	123505777
7	123438061	123438081	7	123505757	123505777
7	123811319	123811339	7	124425424	124425444
7	1265305	1265325	7	1472276	1472296
7	129304422	129304442	7	129650862	129650882
7	129712164	129712184	7	130443396	130443416
7	129712164	129712184	7	130516811	130516831
7	131198463	131198483	7	131339616	131339636
7	132003675	132003695	7	132265653	132265673
7	134117602	134117622	7	134291254	134291274
7	134317884	134317904	7	134386299	134386319
7	135197038	135197058	7	135243387	135243407
7	135357745	135357765	7	135694412	135694432
7	135485998	135486018	7	135694412	135694432
7	137846438	137846458	7	138423648	138423668
7	138134519	138134539	7	138423648	138423668
7	140217882	140217902	7	140353390	140353410
7	142377329	142377349	7	142509010	142509030
7	144733887	144733907	7	145787332	145787352
7	146942565	146942585	7	147781327	147781347
7	151065378	151065398	7	151145925	151145945
7	15344807	15344827	7	15760700	15760720
7	15344807	15344827	7	16117873	16117893
7	155391607	155391627	7	155561198	155561218
7	155608112	155608132	7	156266356	156266376
7	158488937	158488957	7	158769918	158769938
7	16117873	16117893	7	16604689	16604709
7	1704464	1704484	7	2249284	2249304
7	17022424	17022444	7	17570821	17570841
7	20022620	20022640	7	20638338	20638358
7	20022620	20022640	7	20351250	20351270
7	20237625	20237645	7	20351250	20351270
7	20351250	20351270	7	20638338	20638358
7	22599630	22599650	7	23095395	23095415
7	2286957	2286977	7	2387802	2387822
7	23610391	23610411	7	23736762	23736782
7	24330055	24330075	7	24705463	24705483
7	24441791	24441811	7	24705463	24705483
7	24615958	24615978	7	24705463	24705483
7	25299442	25299462	7	25429314	25429334
7	26118685	26118705	7	26540567	26540587
7	27235984	27236004	7	27616151	27616171
7	27235984	27236004	7	27961007	27961027
7	27235984	27236004	7	28060134	28060154
7	28429208	28429228	7	28893976	28893996
7	2904829	2904849	7	3937246	3937266
7	29229502	29229522	7	29448558	29448578
7	2926794	2926814	7	3194706	3194726
7	31483162	31483182	7	31528398	31528418
7	32250466	32250486	7	32519383	32519403
7	33225498	33225518	7	33972655	33972675
7	33283105	33283125	7	33972655	33972675
7	362234	362254	7	814315	814335
7	35749246	35749266	7	35946235	35946255
7	35946235	35946255	7	36024949	36024969
7	36024949	36024969	7	36331257	36331277
7	37026898	37026918	7	37221773	37221793
7	38438495	38438515	7	38700292	38700312
7	38438495	38438515	7	39559690	39559710
7	38836697	38836717	7	39504741	39504761
7	38836697	38836717	7	39559690	39559710
7	38972342	38972362	7	39504741	39504761
7	38972342	38972362	7	39559690	39559710
7	39620187	39620207	7	40092263	40092283
7	39936115	39936135	7	40092263	40092283
7	39991266	39991286	7	40092263	40092283
7	41042824	41042844	7	41736209	41736229
7	42981031	42981051	7	43494785	43494805
7	42981031	42981051	7	43760996	43761016
7	42981031	42981051	7	43301044	43301064
7	43622476	43622496	7	43739748	43739768
7	44627870	44627890	7	44887418	44887438
7	44627870	44627890	7	44961877	44961897
7	44627870	44627890	7	45175918	45175938
7	44896704	44896724	7	44961877	44961897
7	44896704	44896724	7	45175918	45175938
7	47306003	47306023	7	47859102	47859122
7	47984986	47985006	7	48149933	48149953
7	4869931	4869951	7	5125240	5125260
7	50132254	50132274	7	50747139	50747159
7	50245109	50245129	7	50437310	50437330
7	50245109	50245129	7	50485899	50485919
7	50535837	50535857	7	50747139	50747159
7	5279988	5280008	7	5717820	5717840
7	54842013	54842033	7	55483071	55483091
7	55709125	55709145	7	56142175	56142195
7	5603372	5603392	7	5705185	5705205
7	56072700	56072720	7	56142175	56142195
7	5896243	5896263	7	6566248	6566268
7	5896243	5896263	7	6362787	6362807
7	64676965	64676985	7	64772851	64772871
7	6566248	6566268	7	6897522	6897542
7	67090342	67090362	7	69397193	69397213
7	7143180	7143200	7	7581218	7581238
7	7143180	7143200	7	8257285	8257305
7	73831890	73831910	7	73981265	73981285
7	7464208	7464228	7	8257285	8257305
7	75495954	75495974	7	75649615	75649635
7	77281052	77281072	7	77388793	77388813
7	77281052	77281072	7	77669684	77669704
7	77570134	77570154	7	77669684	77669704
7	80057936	80057956	7	80288970	80288990
7	81112099	81112119	7	82201722	82201742
7	81129138	81129158	7	81586037	81586057
7	81129138	81129158	7	81646843	81646863
7	81673995	81674015	7	82201722	82201742
7	81863946	81863966	7	82201722	82201742
7	83040487	83040507	7	83285465	83285485
7	83605733	83605753	7	84652578	84652598
7	8458468	8458488	7	10452232	10452252
7	8458468	8458488	7	8763921	8763941
7	84671105	84671125	7	85183770	85183790
7	85519745	85519765	7	86099184	86099204
7	86297233	86297253	7	86444506	86444526
7	86689082	86689102	7	86777861	86777881
7	86941765	86941785	7	87046190	87046210
7	87427304	87427324	7	87740897	87740917
7	88176220	88176240	7	88464621	88464641
7	88176220	88176240	7	89252542	89252562
7	92722228	92722248	7	92857732	92857752
7	92875019	92875039	7	93180556	93180576
7	93429246	93429266	7	94024934	94024954
7	93429246	93429266	7	93717252	93717272
7	93532283	93532303	7	93717252	93717272
7	95141180	95141200	7	95500580	95500600
7	95546071	95546091	7	96694473	96694493
7	95546071	95546091	7	97465048	97465068
7	96734131	96734151	7	97465048	97465068
7	97128716	97128736	7	97465048	97465068
7	97651005	97651025	7	97870857	97870877
7	98062793	98062813	7	98375208	98375228
7	98638175	98638195	7	98910702	98910722
8	100404208	100404228	8	100872179	100872199
8	101859470	101859490	8	102313778	102313798
8	10282849	10282869	8	10683014	10683034
8	104776703	104776723	8	105142587	105142607
8	107717472	107717492	8	107868907	107868927
8	108825812	108825832	8	109716212	109716232
8	108920741	108920761	8	109716212	109716232
8	112456621	112456641	8	112809625	112809645
8	113813505	113813525	8	114450098	114450118
8	114214685	114214705	8	114450098	114450118
8	11623138	11623158	8	11801346	11801366
8	11623138	11623158	8	11759927	11759947
8	117800779	117800799	8	117899912	117899932
8	119756024	119756044	8	120366516	120366536
8	121135884	121135904	8	121951450	121951470
8	121465132	121465152	8	121951450	121951470
8	122654682	122654702	8	123584725	123584745
8	122654682	122654702	8	122842477	122842497
8	123479493	123479513	8	123584725	123584745
8	123745975	123745995	8	124034824	124034844
8	12566240	12566260	8	12698346	12698366
8	126444442	126444462	8	126656998	126657018
8	12724525	12724545	8	13519885	13519905
8	12724525	12724545	8	12899997	12900017
8	12899997	12900017	8	13519885	13519905
8	130036350	130036370	8	130551553	130551573
8	130315796	130315816	8	130548200	130548220
8	131141988	131142008	8	131687923	131687943
8	131219998	131220018	8	131687923	131687943
8	132049326	132049346	8	132816628	132816648
8	132258243	132258263	8	132816628	132816648
8	13235383	13235403	8	13519885	13519905
8	134508819	134508839	8	134898515	134898535
8	135051657	135051677	8	135274062	135274082
8	13585373	13585393	8	14717845	14717865
8	136478280	136478300	8	137726545	137726565
8	139178097	139178117	8	139698928	139698948
8	139739792	139739812	8	140353305	140353325
8	139780023	139780043	8	139948596	139948616
8	139780023	139780043	8	140353305	140353325
8	140418173	140418193	8	141404102	141404122
8	140718198	140718218	8	141404102	141404122
8	141678554	141678574	8	142357195	142357215
8	141841367	141841387	8	142357195	142357215
8	143864077	143864097	8	144129824	144129844
8	143946451	143946471	8	144129824	144129844
8	144926287	144926307	8	144976845	144976865
8	145597593	145597613	8	145634808	145634828
8	16637456	16637476	8	16975545	16975565
8	16637456	16637476	8	17010071	17010091
8	18769887	18769907	8	19125313	19125333
8	18769887	18769907	8	19991372	19991392
8	19637211	19637231	8	19991372	19991392
8	20292960	20292980	8	21763662	21763682
8	20898766	20898786	8	21104460	21104480
8	20898766	20898786	8	21763662	21763682
8	21779685	21779705	8	21924466	21924486
8	21779685	21779705	8	22094959	22094979
8	22941832	22941852	8	23268049	23268069
8	23716984	23717004	8	24052174	24052194
8	24369212	24369232	8	24835376	24835396
8	25027777	25027797	8	25946336	25946356
8	25027777	25027797	8	25333365	25333385
8	25367518	25367538	8	25946336	25946356
8	25473456	25473476	8	25946336	25946356
8	25946336	25946356	8	26185105	26185125
8	26231806	26231826	8	26513179	26513199
8	26528215	26528235	8	27062694	27062714
8	27721502	27721522	8	27850245	27850265
8	27930443	27930463	8	28451661	28451681
8	27930443	27930463	8	28181998	28182018
8	28221085	28221105	8	28451661	28451681
8	28348348	28348368	8	28451661	28451681
8	28479900	28479920	8	28645460	28645480
8	29197881	29197901	8	30015282	30015302
8	29197881	29197901	8	29580691	29580711
8	29197881	29197901	8	29873771	29873791
8	29197881	29197901	8	29908751	29908771
8	30085316	30085336	8	30458431	30458451
8	30085316	30085336	8	30413533	30413553
8	30085316	30085336	8	30239943	30239963
8	30524533	30524553	8	30670440	30670460
8	30524533	30524553	8	30965097	30965117
8	30524533	30524553	8	31042990	31043010
8	30776626	30776646	8	31042990	31043010
8	30776626	30776646	8	30965097	30965117
8	31109753	31109773	8	32964307	32964327
8	31109753	31109773	8	32081214	32081234
8	3142278	3142298	8	4854701	4854721
8	35009904	35009924	8	35998873	35998893
8	36716578	36716598	8	37010907	37010927
8	36716578	36716598	8	37557975	37557995
8	36948533	36948553	8	37010907	37010927
8	37637517	37637537	8	37773886	37773906
8	37709121	37709141	8	37924819	37924839
8	37709121	37709141	8	37773886	37773906
8	37978286	37978306	8	38042052	38042072
8	38042052	38042072	8	38242659	38242679
8	38713763	38713783	8	38824163	38824183
8	40110777	40110797	8	40851441	40851461
8	41559388	41559408	8	42243137	42243157
8	41852949	41852969	8	42243137	42243157
8	42029213	42029233	8	42177326	42177346
8	42029213	42029233	8	42243137	42243157
8	42547804	42547824	8	42660571	42660591
8	42547804	42547824	8	42928852	42928872
8	47829448	47829468	8	47868746	47868766
8	49891693	49891713	8	50143177	50143197
8	49891693	49891713	8	52438793	52438813
8	52576267	52576287	8	52921208	52921228
8	52763242	52763262	8	52921208	52921228
8	53025124	53025144	8	53408898	53408918
8	53025124	53025144	8	53320353	53320373
8	53490467	53490487	8	53854332	53854352
8	53649845	53649865	8	53854332	53854352
8	53878560	53878580	8	54721492	54721512
8	55464402	55464422	8	55649142	55649162
8	56972857	56972877	8	57154655	57154675
8	59372364	59372384	8	59614475	59614495
8	59634383	59634403	8	60834286	60834306
8	59720644	59720664	8	60834286	60834306
8	60964856	60964876	8	61309590	61309610
8	61325252	61325272	8	61936236	61936256
8	62051758	62051778	8	62475986	62476006
8	62156707	62156727	8	62475986	62476006
8	6429921	6429941	8	6637295	6637315
8	65341647	65341667	8	66474443	66474463
8	66977341	66977361	8	67089269	67089289
8	70576153	70576173	8	71000980	71001000
8	70576153	70576173	8	71446788	71446808
8	71060371	71060391	8	71446788	71446808
8	71060371	71060391	8	71580769	71580789
8	72930954	72930974	8	73067604	73067624
8	75278510	75278530	8	75765821	75765841
8	79419949	79419969	8	79527657	79527677
8	80597007	80597027	8	80677630	80677650
8	80597007	80597027	8	80936014	80936034
8	80597007	80597027	8	81143212	81143232
8	80677630	80677650	8	80936014	80936034
8	80979542	80979562	8	81143212	81143232
8	80979542	80979562	8	81402304	81402324
8	8105496	8105516	8	8847014	8847034
8	8105496	8105516	8	8594592	8594612
8	82166291	82166311	8	82503285	82503305
8	82190123	82190143	8	82424843	82424863
8	82692903	82692923	8	82783318	82783338
8	85538501	85538521	8	85944388	85944408
8	8608393	8608413	8	8847014	8847034
8	86059827	86059847	8	86202530	86202550
8	8608393	8608413	8	9008304	9008324
8	86133066	86133086	8	86202530	86202550
8	86363993	86364013	8	87045594	87045614
8	86375561	86375581	8	86985784	86985804
8	86375561	86375581	8	87369079	87369099
8	87056491	87056511	8	87369079	87369099
8	87137498	87137518	8	87369079	87369099
8	8887493	8887513	8	9195975	9195995
8	8923403	8923423	8	9008304	9008324
8	90265679	90265699	8	90701572	90701592
8	91522344	91522364	8	91960683	91960703
8	91657390	91657410	8	92089012	92089032
8	92003527	92003547	8	92089012	92089032
8	94706491	94706511	8	94987559	94987579
8	94834715	94834735	8	94973253	94973273
8	95092152	95092172	8	95284746	95284766
8	95825878	95825898	8	96261100	96261120
8	96069303	96069323	8	96261100	96261120
8	96902963	96902983	8	97176735	97176755
8	98608211	98608231	8	98656350	98656370
8	98748712	98748732	8	99049521	99049541
8	9899318	9899338	8	10131565	10131585
8	9899318	9899338	8	10190399	10190419
8	99370493	99370513	8	99483507	99483527
8	99953341	99953361	8	100370952	100370972
9	100174145	100174165	9	100377957	100377977
9	100473074	100473094	9	100663461	100663481
9	101611001	101611021	9	101903177	101903197
9	101947059	101947079	9	103085407	103085427
9	101947059	101947079	9	102569732	102569752
9	101947059	101947079	9	102773531	102773551
9	102569732	102569752	9	103085407	103085427
9	103477076	103477096	9	104074146	104074166
9	10366364	10366384	9	12465097	12465117
9	103881684	103881704	9	104074146	104074166
9	104221475	104221495	9	104292572	104292592
9	107543245	107543265	9	108177859	108177879
9	107625690	107625710	9	108177859	108177879
9	108371465	108371485	9	108480923	108480943
9	110228034	110228054	9	111328226	111328246
9	112006991	112007011	9	112232111	112232131
9	112820812	112820832	9	112905372	112905392
9	112945674	112945694	9	113385918	113385938
9	113214663	113214683	9	113385918	113385938
9	113400820	113400840	9	114061810	114061830
9	114522519	114522539	9	114837205	114837225
9	116036862	116036882	9	116169363	116169383
9	116844940	116844960	9	117053453	117053473
9	116917701	116917721	9	117053453	117053473
9	117168021	117168041	9	117415981	117416001
9	117168021	117168041	9	118286932	118286952
9	117250043	117250063	9	117415981	117416001
9	118912287	118912307	9	119423524	119423544
9	119499505	119499525	9	120174007	120174027
9	120545625	120545645	9	122052238	122052258
9	121284522	121284542	9	122052238	122052258
9	123518281	123518301	9	123822500	123822520
9	124082494	124082514	9	124162599	124162619
9	127314189	127314209	9	127474431	127474451
9	127379941	127379961	9	128137172	128137192
9	127379941	127379961	9	127474431	127474451
9	128170417	128170437	9	129160936	129160956
9	128170417	128170437	9	128991320	128991340
9	128170417	128170437	9	128393768	128393788
9	128320896	128320916	9	128393768	128393788
9	129976863	129976883	9	130160476	130160496
9	131626017	131626037	9	131690380	131690400
9	134053853	134053873	9	134211806	134211826
9	13427707	13427727	9	14353644	14353664
9	135383217	135383237	9	135675707	135675727
9	137590535	137590555	9	137875123	137875143
9	137590535	137590555	9	138235976	138235996
9	137590535	137590555	9	138304572	138304592
9	138756483	138756503	9	139014919	139014939
9	1460317	1460337	9	1605143	1605163
9	15873753	15873773	9	16133955	16133975
9	17531782	17531802	9	18208340	18208360
9	18255243	18255263	9	19029032	19029052
9	19049161	19049181	9	19457598	19457618
9	19049161	19049181	9	19174434	19174454
9	19174434	19174454	9	19457598	19457618
9	20356479	20356499	9	20941261	20941281
9	20356479	20356499	9	20624952	20624972
9	20624952	20624972	9	20941261	20941281
9	20624952	20624972	9	21111133	21111153
9	20885176	20885196	9	21111133	21111153
9	21235914	21235934	9	21789602	21789622
9	21318467	21318487	9	21789602	21789622
9	21466104	21466124	9	21789602	21789622
9	25964343	25964363	9	26326663	26326683
9	26744555	26744575	9	27276618	27276638
9	27034000	27034020	9	27276618	27276638
9	27333324	27333344	9	27529832	27529852
9	27726324	27726344	9	28073450	28073470
9	3240856	3240876	9	3441393	3441413
9	33081450	33081470	9	33171021	33171041
9	34437528	34437548	9	34500823	34500843
9	34437528	34437548	9	34603829	34603849
9	3467766	3467786	9	4117927	4117947
9	35955115	35955135	9	36023609	36023629
9	36103187	36103207	9	36166682	36166702
9	36633088	36633108	9	36729088	36729108
9	37482493	37482513	9	37594660	37594680
9	37482493	37482513	9	37904402	37904422
9	37913767	37913787	9	38160802	38160822
9	37913767	37913787	9	38363203	38363223
9	5886278	5886298	9	6306147	6306167
9	6585315	6585335	9	6667851	6667871
9	7052766	7052786	9	7536523	7536543
9	71669292	71669312	9	71808236	71808256
9	72037273	72037293	9	72164520	72164540
9	72287949	72287969	9	72492974	72492994
9	72587001	72587021	9	73217551	73217571
9	73255287	73255307	9	73864846	73864866
9	73255287	73255307	9	73616886	73616906
9	74219555	74219575	9	74383886	74383906
9	74896012	74896032	9	75207844	75207864
9	74896012	74896032	9	75437508	75437528
9	75815786	75815806	9	76994812	76994832
9	76298941	76298961	9	76994812	76994832
9	77880570	77880590	9	78918068	78918088
9	79062569	79062589	9	79273612	79273632
9	79425449	79425469	9	79602711	79602731
9	79425449	79425469	9	79765858	79765878
9	82790386	82790406	9	85576617	85576637
9	86552971	86552991	9	86788189	86788209
9	86552971	86552991	9	86876242	86876262
9	87312613	87312633	9	87396530	87396550
9	87312613	87312633	9	87569114	87569134
9	95478950	95478970	9	95553236	95553256
9	9606687	9606707	9	9790442	9790462
9	9606687	9606707	9	9942978	9942998
9	96444602	96444622	9	96725420	96725440
9	99619272	99619292	9	100377957	100377977
9	99619272	99619292	9	100161597	100161617
X	100670661	100670681	X	100851230	100851250
X	102189746	102189766	X	102431482	102431502
X	103100188	103100208	X	103381278	103381298
X	106916274	106916294	X	106961496	106961516
X	106961496	106961516	X	107020576	107020596
X	107468098	107468118	X	107780443	107780463
X	108956399	108956419	X	109100313	109100333
X	11155840	11155860	X	11551516	11551536
X	114565307	114565327	X	114877426	114877446
X	11551516	11551536	X	11926671	11926691
X	11551516	11551536	X	11742713	11742733
X	117981763	117981783	X	118142268	118142288
X	11805795	11805815	X	11926671	11926691
X	118650323	118650343	X	118864062	118864082
X	119924058	119924078	X	120713059	120713079
X	120442552	120442572	X	120713059	120713079
X	122307886	122307906	X	122556918	122556938
X	129059790	129059810	X	129194645	129194665
X	129464785	129464805	X	130050995	130051015
